file_name,openssl_101f,libressl_3,sim_value,ABCDE,0 or 1,vulseeker,gemini,kaist,ufbls,safe
ecs_ossl.c_ecs_ossl.c,ecdsa_do_sign,ecdsa_do_sign,0.94113562,D,1,0,0.899684622,0.685941744,"0.9751979
","0.9282341
"
ecs_ossl.c_ecs_ossl.c,ecdsa_do_verify,ecdsa_do_verify,0.900246588,E,1,0,0.985182738,0.834993783,"0.77609193
","0.9870913
"
ecs_ossl.c_gostr341001.c,ecdsa_do_verify,gost2001_do_verify,0.870356173,E,0,0,0.985134033,0.715957186,"0.41125476
","0.8187812
"
ecs_ossl.c_ecs_ossl.c,ecdsa_sign_setup,ecdsa_sign_setup,0.924569425,E,1,0,0.900511383,0.859251506,"0.87862855
","0.9287749
"
ec_ameth.c_ec_ameth.c,eckey_priv_decode,eckey_priv_decode,0.965199605,C,1,0.727696419,0.980009102,0.900667984,"0.8758212
","0.912144
"
eck_prn.c_eck_prn.c,ECPKParameters_print,ECPKParameters_print,0.9494609,E,1,0.99596101,0.845522331,0.915702806,"0.9672602
","0.95407027
"
bio_enc.c_bio_enc.c,enc_ctrl,enc_ctrl,0.979892165,A,1,0.960207224,1,0.94889402,"0.6791641
","0.99531674
"
eng_table.c_eng_table.c,engine_table_register,engine_table_register,0.994993292,C,1,0.525846303,0.974968444,0.767841179,"0.022213558
","0.95753384
"
eng_table.c_eng_table.c,engine_table_register,engine_table_select,0.814615972,E,0,0.260249287,0.915970768,0.676318141,"0.39149213
","0.7754547
"
eng_table.c_eng_table.c,engine_table_select,engine_table_register,0.814259112,E,0,0.510521889,0.956129275,0.718846422,"0.7147408
","0.70040715
"
eng_table.c_eng_table.c,engine_table_select,engine_table_select,0.996492305,C,1,0.601176679,0.972583552,0.91847803,"0.9444081
","0.9735851
"
ts_rsp_sign.c_ts_rsp_sign.c,ESS_CERT_ID_new_init,ESS_CERT_ID_new_init,0.999431279,C,1,0,0,0,"0
",0
evp_enc.c_evp_enc.c,EVP_CipherInit_ex,EVP_CipherInit_ex,0.976141484,D,1,0.992803693,0.985943981,0.860326383,"0.9017564
","0.94465595
"
digest.c_digest.c,EVP_DigestInit_ex,EVP_DigestInit_ex,0.953277059,D,1,0.96851027,0.997527738,0.881949938,"0.94847655
","0.97918427
"
evp_pbe.c_evp_pbe.c,EVP_PBE_CipherInit,EVP_PBE_CipherInit,0.973380211,C,1,0.869514763,0.985486302,0.919500927,"0.9857158
","0.99393326
"
p_seal.c_p_seal.c,EVP_SealInit,EVP_SealInit,0.957504462,A,1,0,0.95832062,0,"0.72519755
",0
p_sign.c_p_sign.c,EVP_SignFinal,EVP_SignFinal,0.970677272,C,1,0.286523461,0.982967288,0.890485726,"0.9454904
","0.9856465
"
p_verify.c_p_verify.c,EVP_VerifyFinal,EVP_VerifyFinal,0.985469648,C,1,0.537469327,0.977434397,0.884335765,"0.91217947
","0.97559315
"
bss_file.c_bss_file.c,file_ctrl,file_ctrl,0.984858466,B,1,0.989494622,0.999874902,0.920984395,"0.74523515
","0.97901505
"
s_cb.c_s_cb.c,generate_cookie_callback,generate_cookie_callback,0.886788998,B,1,0.716883004,0.992325488,0.894894106,"0.97114754
","0.95622826
"
s_cb.c_s_cb.c,generate_cookie_callback,verify_cookie_callback,0.876712266,E,0,0.576652825,0.971825979,0.880860971,"0.9136783
","0.94092524
"
dh_key.c_dh_key.c,generate_key,compute_key,0.848793996,E,0,0.060290586,0.895682788,0.545023549,"0.4940119
","0.7880747
"
dh_key.c_dh_key.c,generate_key,generate_key,0.96728256,E,1,0.812784076,0.976297734,0.665992187,"0.9303992
","0.8677629
"
by_dir.c_by_dir.c,get_cert_by_subject,get_cert_by_subject,0.973463985,D,1,0.904599607,0.972301796,0.795659175,"0.97054714
","0.960548
"
ca.c_ca.c,get_certificate_status,do_updatedb,0.813374311,E,0,0,0,0,"0
",0
ca.c_ca.c,get_certificate_status,get_certificate_status,0.98135725,D,1,0,0,0,"0
",0
x509_vfy.c_x509_vfy.c,get_crl_score,crl_akid_check,0.804048438,E,0,0,0,0,"0
",0
x509_vfy.c_x509_vfy.c,get_crl_sk,get_crl_sk,0.990908866,A,1,0.997942626,0.994057157,0.920495087,"0.9931212
","0.91129637
"
x509_vfy.c_x509_vfy.c,get_delta_sk,get_delta_sk,0.996384541,A,1,0,0,0,"0
",0
gost2001.c_gostr341001.c,gost2001_do_verify,gost2001_do_verify,0.806477543,E,1,0.128759682,0.972944946,0.775181587,"0.7152903
","0.9139769
"
hmac.c_hmac.c,HMAC_Init_ex,HMAC_Init_ex,0.963362297,B,1,0.160025924,0.965914839,0.864419878,"0.9837368
","0.9075021
"
pvkfmt.c_pvkfmt.c,i2b_PVK,do_PVK_body,0.805880947,E,0,0,0,0,"0
",0
pvkfmt.c_pvkfmt.c,i2b_PVK,i2b_PVK,0.91418019,E,1,0,0,0,"0
",0
ec_asn1.c_ec_asn1.c,i2d_ECPrivateKey,i2d_ECPrivateKey,0.986439143,D,1,0.986150563,0.991523486,0.885217292,"0.9523812
","0.90738726
"
n_pkey.c_n_pkey.c,i2d_RSA_NET,i2d_RSA_NET,0.990797087,D,1,0.941562235,0.948270183,0.932191501,"0.9762679
","0.9526372
"
v3_info.c_x509_info.c,i2v_AUTHORITY_INFO_ACCESS,i2v_AUTHORITY_INFO_ACCESS,0.915802482,E,1,0.500229597,0.961573354,0.728419432,"0.7218878
","0.9106991
"
v3_alt.c_x509_alt.c,i2v_GENERAL_NAME,i2v_GENERAL_NAME,0.931931839,E,1,0.673791587,0.385621644,0.790311255,"0.5830771
","0.88019663
"
i_cfb64.c_i_cfb64.c,idea_cfb64_encrypt,idea_cfb64_encrypt,0.947519573,A,1,0.626279414,0.982555962,0.880403969,"0.9853711
","0.98669064
"
i_cfb64.c_i_ofb64.c,idea_cfb64_encrypt,idea_ofb64_encrypt,0.876568068,E,0,0.427557617,0.965927984,0.742492058,"0.92289174
","0.8915
"
i_ofb64.c_i_cfb64.c,idea_ofb64_encrypt,idea_cfb64_encrypt,0.868847066,E,0,0.436918646,0.983055939,0.668038487,"0.9592292
","0.9363234
"
i_ofb64.c_i_ofb64.c,idea_ofb64_encrypt,idea_ofb64_encrypt,0.941353931,A,1,0.448563397,0.993485123,0.851677853,"0.99538803
","0.9924425
"
s_server.c_s_server.c,init_ssl_connection,init_ssl_connection,0.904192087,A,1,0,0,0,"0
",0
pmeth_lib.c_pmeth_lib.c,int_ctx_new,int_ctx_new,0.958692796,D,1,0.939219654,0.979887528,0.883297659,"0.6144093
","0.9495433
"
ex_data.c_ex_data.c,int_dup_ex_data,int_dup_ex_data,0.96858429,B,1,0.494105369,0.992675171,0.914756384,"0.9776762
","0.95706993
"
ex_data.c_ex_data.c,int_dup_ex_data,int_free_ex_data,0.842268731,,0,0,0.99132456,0.88396277,"0.96531826
","0.9388436
"
ex_data.c_ex_data.c,int_dup_ex_data,int_new_ex_data,0.859565476,E,0,0.659780264,0.981534377,0.858106002,"0.9799066
","0.941176
"
eng_cnf.c_eng_cnf.c,int_engine_configure,int_engine_configure,0.982004552,D,1,0,0,0,"0
",0
ex_data.c_ex_data.c,int_free_ex_data,int_dup_ex_data,0.837443539,,0,0.708511472,0.955541959,0.868137801,"0.90733117
","0.9193015
"
ex_data.c_ex_data.c,int_free_ex_data,int_free_ex_data,0.979192173,B,1,0,0.947340369,0.904592246,"0.98034763
","0.9934498
"
ex_data.c_ex_data.c,int_free_ex_data,int_new_ex_data,0.807917744,E,0,0.632912815,0.910194038,0.861291073,"0.9662399
","0.98583955
"
ex_data.c_ex_data.c,int_new_ex_data,int_dup_ex_data,0.867964432,E,0,0.322957277,0.981327956,0.87456514,"0.9068336
","0.9395925
"
ex_data.c_ex_data.c,int_new_ex_data,int_free_ex_data,0.819589599,E,0,0,0.988298389,0.904999952,"0.96434516
","0.98355937
"
ex_data.c_ex_data.c,int_new_ex_data,int_new_ex_data,0.962937235,B,1,0.479521871,0.981175066,0.914586263,"0.9640169
","0.98702335
"
ts_rsp_verify.c_ts_rsp_verify.c,int_TS_RESP_verify_token,int_TS_RESP_verify_token,0.99618684,C,1,0.986283243,0.990264238,0.922316048,"0.9124988
","0.9924283
"
cms_pwri.c_cms_pwri.c,kek_unwrap_key,kek_unwrap_key,0.992605445,D,1,0,0,0,"0
",0
pcy_node.c_pcy_node.c,level_add_node,level_add_node,0.908598345,D,1,0.632168531,0.994526296,0.879766383,"0.7969273
","0.73718286
"
apps.c_apps.c,load_cert,load_cert,0.976861925,C,1,0.455314249,0.982026837,0.919816948,"0.93599397
","0.99133354
"
apps.c_apps.c,load_certs_crls,load_certs_crls,0.955775373,B,1,0.975037038,0.973069848,0.743285912,"0.8752187
","0.97937334
"
apps.c_apps.c,load_index,load_index,0.970726121,E,1,0.939199209,0.971677214,0.861468592,"0.89439565
","0.9535756
"
apps.c_apps.c,load_pkcs12,load_pkcs12,0.975372008,B,1,0.803277493,0.990514123,0.905202873,"0.94232416
","0.9832166
"
apps.c_apps.c,load_pubkey,load_pubkey,0.837888355,D,1,0.92732048,0.993826551,0.878159927,"0.93561745
","0.95208895
"
apps.c_apps.c,load_serial,load_serial,0.996210421,D,1,0.51829356,0.97555265,0.885204311,"0.9462483
","0.9707428
"
apps.c_apps.c,load_serial,save_serial,0.807468908,E,0,0.456932664,0.982499196,0.764265123,"0.81697226
","0.75992817
"
x_long.c_x_long.c,long_i2c,long_i2c,0.995389906,A,1,0.432267308,0.979211409,0.734524805,"0.98121864
","0.84514934
"
ocsp.c_ocsp.c,make_ocsp_response,make_ocsp_response,0.982872981,B,1,0,0,0,"0
",0
req.c_req.c,make_REQ,make_REQ,0.982817163,A,1,0,0,0,"0
",0
ca.c_ca.c,make_revocation_str,make_revocation_str,0.854263633,D,1,0.593899786,0.911558838,0.880506401,"0.83052486
","0.96347505
"
bio_md.c_bio_md.c,md_ctrl,md_ctrl,0.975504404,A,1,0,1,0,"0.99999994
","1.0
"
asn_mime.c_asn_mime.c,mime_parse_hdr,mime_parse_hdr,0.943243581,B,1,0.954496622,0.402222303,0.57039405,"0.96305335
","0.9182181
"
conf_mod.c_conf_mod.c,module_init,module_init,0.980906004,B,1,0,0,0,"0
",0
s_cb.c_s_cb.c,msg_cb,msg_cb,0.912344103,D,1,0.998814046,0.64274627,0.954132779,"0.35015264
","0.9623936
"
asn_mime.c_asn_mime.c,multi_split,multi_split,0.939880895,D,1,0,0,0,"0
",0
v3_ncons.c_x509_ncons.c,NAME_CONSTRAINTS_check,NAME_CONSTRAINTS_check,0.998334673,A,1,0.667140841,0.980794405,0.86467751,"0.8171147
","0.98385364
"
bio_ndef.c_bio_ndef.c,ndef_suffix,ndef_suffix,0.962797659,C,1,0.626253903,0.87931222,0.844123012,"0.9312589
","0.9183777
"
t_spki.c_t_spki.c,NETSCAPE_SPKI_print,NETSCAPE_SPKI_print,0.997636182,A,1,0.884101808,1,1,"1.0000001
","1.0000001
"
p12_npas.c_pkcs12.c,newpass_p12,dump_certs_keys_p12,0.845992859,E,0,0,0,0,"0
",0
p12_npas.c_p12_npas.c,newpass_p12,newpass_p12,0.970292236,C,1,0,0,0,"0
",0
p12_npas.c_p12_kiss.c,newpass_p12,parse_pk12,0.857503531,E,0,0,0,0,"0
",0
v3_cpols.c_x509_cpols.c,notice_section,notice_section,0.980564925,D,1,0,0,0,"0
",0
obj_dat.c_obj_dat.c,OBJ_obj2txt,OBJ_obj2txt,0.932972318,E,1,0.974380791,0.875629273,0.764425419,"0.98828864
","0.8150505
"
ocsp_srv.c_ocsp_srv.c,OCSP_basic_add1_status,OCSP_basic_add1_status,0.988904739,C,1,0.339854777,1,1,"0.9947976
","0.98532647
"
ocsp_srv.c_ocsp_srv.c,OCSP_basic_sign,OCSP_basic_sign,0.98977381,C,1,0.861757934,0.965296479,0.917165272,"0.97841835
","0.9895129
"
ocsp_vfy.c_ocsp_vfy.c,OCSP_basic_verify,OCSP_basic_verify,0.974853376,E,1,0.985296428,0.958189488,0.796959399,"0.8136214
","0.90289134
"
ocsp_lib.c_ocsp_lib.c,OCSP_cert_id_new,OCSP_cert_id_new,0.993569676,C,1,0.768975914,0.984613211,0.900206238,"0.8543229
","0.9789004
"
ocsp_vfy.c_ocsp_vfy.c,ocsp_match_issuerid,ocsp_match_issuerid,0.988572563,C,1,0.424391985,0.94970168,0.937720183,"0.31179026
","0.98618704
"
ocsp_prn.c_ocsp_prn.c,OCSP_REQUEST_print,OCSP_REQUEST_print,0.99691987,B,1,0.839078665,0.993626092,0.843653105,"0.95937103
","0.99412763
"
ocsp_cl.c_ocsp_cl.c,OCSP_request_sign,OCSP_request_sign,0.97893017,C,1,0.764923334,1,1,"0.9968575
","0.9874134
"
ocsp_vfy.c_ocsp_vfy.c,OCSP_request_verify,OCSP_request_verify,0.98380345,D,1,0,0.985987163,0.861705024,"0.8092724
","0.94633096
"
ocsp_prn.c_ocsp_prn.c,OCSP_RESPONSE_print,OCSP_RESPONSE_print,0.993278517,A,1,0.985463738,0.999995361,1,"0.999947
","0.99999994
"
ocsp_ht.c_ocsp_ht.c,OCSP_sendreq_nbio,OCSP_sendreq_nbio,0.990002343,C,1,0.995977521,0.986521336,0.939351976,"0.9599737
","0.9890315
"
ocsp_ext.c_ocsp_ext.c,OCSP_url_svcloc_new,OCSP_url_svcloc_new,0.976067638,D,1,0.4302935,0.995777898,0.916330758,"0.86219245
","0.9428188
"
p12_kiss.c_p12_kiss.c,parse_bag,parse_bag,0.99206856,C,1,0,0,0,"0
",0
apps.c_apps.c,parse_name,parse_name,0.923915368,D,1,0.968734622,0.908660686,0.749341835,"0.9699892
","0.96352774
"
p12_kiss.c_pkcs12.c,parse_pk12,dump_certs_keys_p12,0.873375495,E,0,0,0,0,"0
",0
p12_kiss.c_p12_npas.c,parse_pk12,newpass_p12,0.826893603,E,0,0,0,0,"0
",0
p12_kiss.c_p12_kiss.c,parse_pk12,parse_pk12,0.999481828,A,1,0,0,0,"0
",0
apps.c_apps.c,password_callback,password_callback,0.918635885,C,1,0.451945961,0.991500696,0.843035999,"0.9880973
","0.970851
"
pem_lib.c_pem_lib.c,PEM_ASN1_write_bio,PEM_ASN1_write_bio,0.952741339,D,1,0.918811381,0.983131366,0.921980444,"0.97109306
","0.9620607
"
pem_lib.c_pem_lib.c,PEM_do_header,PEM_do_header,0.969195515,D,1,0.799192131,0.991372298,0.887515241,"0.8697278
","0.9295388
"
pem_lib.c_pem_lib.c,PEM_read_bio,PEM_read_bio,0.966633665,C,1,0.980070114,0.979829664,0.86161225,"0.969125
","0.9880348
"
pem_pkey.c_pem_pk8.c,PEM_read_bio_PrivateKey,d2i_PKCS8PrivateKey_bio,0.803666585,E,0,0.595991135,0.918861586,0.73977363,"0.6413044
","0.75085396
"
pem_pkey.c_pem_pkey.c,PEM_read_bio_PrivateKey,PEM_read_bio_PrivateKey,0.974601392,D,1,0.861422837,0.966174681,0.94534242,"0.9151087
","0.9703022
"
pem_seal.c_pem_seal.c,PEM_SealInit,PEM_SealInit,0.916903217,D,1,0,0.990369665,0,"0.93336177
",0
pem_info.c_pem_info.c,PEM_X509_INFO_read_bio,PEM_X509_INFO_read_bio,0.975294795,D,1,0.994806528,0.978153921,0.835208888,"0.993007
","0.9624347
"
pem_info.c_pem_info.c,PEM_X509_INFO_write_bio,PEM_X509_INFO_write_bio,0.994288659,D,1,0,0.983047858,0.895231865,"0.95971733
","0.90807706
"
rsa_oaep.c_rsa_oaep.c,PKCS1_MGF1,PKCS1_MGF1,0.989818921,A,1,0.279963046,0.951930509,0.914162971,"0.7854424
","0.9578558
"
p12_crt.c_p12_crt.c,PKCS12_create,PKCS12_create,0.996365975,C,1,0.950357795,0.994325292,0.930074276,"0.99321175
","0.98525053
"
p12_mutl.c_p12_mutl.c,PKCS12_gen_mac,PKCS12_gen_mac,0.997528097,D,1,0.721763015,0.973593989,0.880110924,"0.90892076
","0.96043444
"
p12_key.c_p12_key.c,PKCS12_key_gen_uni,PKCS12_key_gen_uni,0.891460606,C,1,0.988030195,0.996143301,0.93979669,"0.93497884
","0.89744234
"
p12_add.c_p12_add.c,PKCS12_pack_p7encdata,PKCS12_pack_p7encdata,0.986623513,D,1,0.779633701,0.993316732,0.968739455,"0.9534559
","0.9795659
"
p12_kiss.c_p12_kiss.c,PKCS12_parse,PKCS12_parse,0.992420128,D,1,0.990774572,0.983740231,0.824866024,"0.97461474
","0.9727409
"
p12_crpt.c_p12_crpt.c,PKCS12_PBE_keyivgen,PKCS12_PBE_keyivgen,0.997955767,D,1,0.517902613,0.983972487,0.874487136,"0.9587473
","0.9799828
"
p12_crpt.c_p5_crpt.c,PKCS12_PBE_keyivgen,PKCS5_PBE_keyivgen,0.940065848,E,0,0.200673044,0.962401991,0.520347565,"0.7489587
","0.9298018
"
p5_crpt.c_p12_crpt.c,PKCS5_PBE_keyivgen,PKCS12_PBE_keyivgen,0.935501869,E,0,0.574549973,0.945165485,0.567348223,"0.9232239
","0.9095656
"
p5_crpt.c_p5_crpt.c,PKCS5_PBE_keyivgen,PKCS5_PBE_keyivgen,0.995916216,D,1,0.762339234,0.975449012,0.905786616,"0.959629
","0.8766503
"
p5_pbev2.c_p5_pbev2.c,PKCS5_pbe2_set_iv,PKCS5_pbe2_set_iv,0.988744734,D,1,0.790349007,0.992543199,0.911730868,"0.9481907
","0.9646762
"
p5_crpt2.c_p5_crpt2.c,PKCS5_PBKDF2_HMAC,PKCS5_PBKDF2_HMAC,0.995279215,A,1,0.982477188,0.966100545,0.865670897,"0.99039143
","0.9778155
"
p5_pbev2.c_p5_pbev2.c,PKCS5_pbkdf2_set,PKCS5_pbkdf2_set,0.990918457,C,1,0.909026027,0.999293834,0.934995087,"0.96291363
","0.9769333
"
p5_crpt2.c_p5_crpt2.c,PKCS5_v2_PBE_keyivgen,PKCS5_v2_PBE_keyivgen,0.991113016,C,1,0.835745156,0.97869546,0.907546135,"0.62904435
","0.9876574
"
p5_crpt2.c_p5_crpt2.c,PKCS5_v2_PBKDF2_keyivgen,PKCS5_v2_PBKDF2_keyivgen,0.989990687,D,1,0.730416894,0.971645641,0.889160521,"0.91923314
","0.88518375
"
pk7_lib.c_pk7_lib.c,PKCS7_add_signer,PKCS7_add_signer,0.995935765,C,1,0.481903911,1,1,"0.95469564
","0.9660791
"
pk7_smime.c_pk7_smime.c,pkcs7_copy_existing_digest,pkcs7_copy_existing_digest,0.999517884,C,1,0,0,0,"0
",0
pk7_doit.c_pk7_doit.c,PKCS7_dataDecode,PKCS7_dataDecode,0.963026068,D,1,0.993032038,0.992547947,0.930806974,"0.9932062
","0.90447533
"
pk7_doit.c_pk7_doit.c,PKCS7_dataDecode,PKCS7_dataInit,0.853531015,E,0,0.99314642,0.480754341,0.843299912,"0.72406673
","0.8229009
"
pk7_doit.c_pk7_doit.c,PKCS7_dataFinal,PKCS7_dataFinal,0.986576079,B,1,0.993570328,0.47037649,0.866103566,"0.4729453
","0.8478715
"
pk7_doit.c_pk7_doit.c,PKCS7_dataInit,PKCS7_dataDecode,0.851904299,E,0,0.996517897,0.066963402,0.775169181,"0.003283484
","0.7919409
"
pk7_doit.c_pk7_doit.c,PKCS7_dataInit,PKCS7_dataInit,0.982237393,D,1,0.997541189,0.709599597,0.874505093,"0.19141391
","0.86054724
"
pk7_doit.c_pk7_doit.c,PKCS7_dataVerify,PKCS7_dataVerify,0.996434264,D,1,0,0.945722905,0.870205668,"0.46179572
","0.84967047
"
pk7_smime.c_pk7_smime.c,PKCS7_decrypt,PKCS7_decrypt,0.969536933,D,1,0.824951947,0.976721872,0.904051365,"0.839472
","0.9734267
"
pk7_doit.c_pk7_doit.c,pkcs7_decrypt_rinfo,pkcs7_decrypt_rinfo,0.970861002,B,1,0.693583965,0.985394516,0.833627291,"0.8228057
","0.9447264
"
pk7_doit.c_pk7_doit.c,pkcs7_decrypt_rinfo,pkcs7_encode_rinfo,0.912134103,E,0,0,0,0,"0
",0
pk7_doit.c_pk7_doit.c,pkcs7_encode_rinfo,pkcs7_decrypt_rinfo,0.879848251,E,0,0,0,0,"0
",0
pk7_doit.c_pk7_doit.c,pkcs7_encode_rinfo,pkcs7_encode_rinfo,0.96203286,D,1,0,0,0,"0
",0
pk7_smime.c_pk7_smime.c,PKCS7_get0_signers,PKCS7_get0_signers,0.996845575,C,1,0.009227613,0.989859152,0.766662983,"0.87938136
","0.9450587
"
pk7_lib.c_pk7_lib.c,PKCS7_RECIP_INFO_set,PKCS7_RECIP_INFO_set,0.993857573,D,1,0.858656764,0.999301956,0.971325922,"0.9502137
","0.9812447
"
pk7_lib.c_pk7_lib.c,PKCS7_set_type,PKCS7_set_type,0.997640206,C,1,0.738173366,1,0.988061564,"0.28134462
","0.9880065
"
pk7_doit.c_pk7_doit.c,PKCS7_signatureVerify,PKCS7_signatureVerify,0.960216938,C,1,0.974232674,0.983874572,0.928359923,"0.8003409
","0.9853072
"
pk7_lib.c_pk7_lib.c,PKCS7_SIGNER_INFO_set,PKCS7_SIGNER_INFO_set,0.994419949,C,1,0.833810449,1,1,"0.9801692
","0.9965261
"
pk7_doit.c_pk7_doit.c,PKCS7_SIGNER_INFO_sign,PKCS7_SIGNER_INFO_sign,0.941742948,D,1,0.832555652,0.971805353,0.910127406,"0.9334499
","0.9622641
"
pk7_smime.c_pk7_smime.c,PKCS7_verify,PKCS7_verify,0.973448447,D,1,0.994849622,0.988647771,0.882103067,"0.9837699
","0.9259019
"
gost_pmeth.c_gost89imit_pmeth.c,pkey_gost_mac_ctrl,pkey_gost_mac_ctrl,0.898661726,D,1,0,0.379255318,0,"0.15005232
","0.8881099
"
gost2001_keyx.c_gostr341001_pmeth.c,pkey_GOST01cp_decrypt,pkey_gost01_decrypt,0.836516071,E,0,0.286802351,0.982204342,0.889919406,"0.49432406
","0.8930609
"
gost2001_keyx.c_gostr341001_pmeth.c,pkey_GOST01cp_encrypt,pkey_gost01_encrypt,0.815255611,E,0,0.967110634,0.978786997,0.896957403,"0.8855626
","0.8786342
"
gost94_keyx.c_gostr341001_pmeth.c,pkey_GOST94cp_decrypt,pkey_gost01_decrypt,0.846905744,E,0,0.526849329,0.966565517,0.878526177,"0.5941953
","0.90313077
"
gost94_keyx.c_gostr341001_pmeth.c,pkey_GOST94cp_encrypt,pkey_gost01_encrypt,0.817493756,E,0,0.924459517,0.985894057,0.915025883,"0.84083277
","0.8653501
"
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_ctrl,pkey_rsa_ctrl,0.885028042,D,1,0.995246708,0.956027592,0.747666948,"0.69379556
","0.8949205
"
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_keygen,pkey_rsa_keygen,0.949680574,B,1,0.453547716,0.945895647,0.77316659,"0.7021708
","0.92107695
"
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_sign,pkey_rsa_sign,0.959420509,B,1,0,0.975022792,0,"0.84216684
","0.93836534
"
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_verify,pkey_rsa_sign,0.80082164,E,0,0,0.957266039,0,"0.3340717
","0.8198537
"
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_verify,pkey_rsa_verify,0.964725219,D,1,0,0.964531472,0,"0.41672045
","0.90398204
"
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_verifyrecover,pkey_rsa_verifyrecover,0.980457275,C,1,0.728211224,0.969247513,0.859927982,"0.81173396
","0.92920125
"
pcy_cache.c_pcy_cache.c,policy_cache_create,policy_cache_create,0.999335538,A,1,0,0,0,"0
",0
pcy_cache.c_pcy_cache.c,policy_cache_new,policy_cache_new,0.995859456,C,1,0,0,0,"0
",0
pcy_map.c_pcy_map.c,policy_cache_set_mapping,policy_cache_set_mapping,0.994817656,A,1,0.573314369,1,1,"0.9993745
","0.9958224
"
v3_cpols.c_x509_cpols.c,policy_section,policy_section,0.908694265,C,1,0,0,0,"0
",0
pkcs12.c_pkcs12.c,print_attribs,print_attribs,0.99473745,C,1,0.922030628,1,0.957446809,"1.0000004
","1.0000001
"
ocsp.c_ocsp.c,print_ocsp_summary,print_ocsp_summary,0.993269577,A,1,0,0,0,"0
",0
s_client.c_s_client.c,print_stuff,print_stuff,0.84398479,B,1,0.981707513,0.98944184,0.922338508,"0.9994676
","0.9830135
"
v3_pci.c_x509_pci.c,process_pci_value,process_pci_value,0.868731005,B,1,0.939818442,0.988748621,0.931287069,"0.8497831
","0.99333376
"
ocsp.c_ocsp.c,process_responder,process_responder,0.916100507,B,1,0.985771835,0.977989629,0.749131212,"0.9367723
","0.9036243
"
req.c_req.c,prompt_info,prompt_info,0.966127736,D,1,0,0,0,"0
",0
gost_ameth.c_gostr341001_ameth.c,pub_encode_gost01,pub_encode_gost01,0.833382155,E,1,0,0.974586221,0,"0.75468373
","0.898816
"
gost_ameth.c_gostr341001_ameth.c,pub_encode_gost94,pub_encode_gost01,0.808796496,E,1,0,0.954012904,0,"0.63287526
","0.814947
"
ocsp.c_ocsp.c,query_responder,query_responder,0.845678712,E,1,0,0,0,"0
",0
v3_cpols.c_x509_cpols.c,r2i_certpol,r2i_certpol,0.991027837,C,1,0.996260285,0.995703869,0.93378877,"0.92744875
","0.9863086
"
v3_pci.c_x509_pci.c,r2i_pci,r2i_pci,0.973332967,D,1,0.940157235,0.958920528,0.899500626,"0.85210454
","0.98114693
"
rc2cfb64.c_rc2cfb64.c,RC2_cfb64_encrypt,RC2_cfb64_encrypt,0.967389251,A,1,0.734152794,0.982337223,0.880398495,"0.98540115
","0.99440575
"
rc2cfb64.c_rc2ofb64.c,RC2_cfb64_encrypt,RC2_ofb64_encrypt,0.931646186,E,0,0.556993067,0.966596991,0.741997891,"0.8818591
","0.9041177
"
rc2ofb64.c_rc2cfb64.c,RC2_ofb64_encrypt,RC2_cfb64_encrypt,0.924771064,E,0,0.473001391,0.984360584,0.668041995,"0.9600617
","0.915855
"
rc2ofb64.c_rc2ofb64.c,RC2_ofb64_encrypt,RC2_ofb64_encrypt,0.973123985,A,1,0.731886685,0.993339629,0.851665269,"0.99249315
","0.9929697
"
e_rc4_hmac_md5.c_e_rc4_hmac_md5.c,rc4_hmac_md5_cipher,rc4_hmac_md5_ctrl,0.869029484,E,0,0,0.941404613,0,"0.7940144
","0.768067
"
e_rc4_hmac_md5.c_e_rc4_hmac_md5.c,rc4_hmac_md5_ctrl,rc4_hmac_md5_ctrl,0.950451003,A,1,0,0.965943606,0,"0.9907518
","0.9607517
"
cms.c_cms.c,receipt_request_print,receipt_request_print,0.968484255,B,1,0,0,0,"0
",0
ts.c_ts.c,reply_command,reply_command,0.974283936,C,1,0,0,0,"0
",0
rsa_gen.c_rsa_gen.c,rsa_builtin_keygen,rsa_builtin_keygen,0.979176356,B,1,0,0,0,"0
",0
rsa_eay.c_rsa_eay.c,RSA_eay_private_decrypt,RSA_eay_private_decrypt,0.987143256,D,1,0,0.987645579,0.884781308,"0.96666276
","0.96467817
"
rsa_eay.c_rsa_eay.c,RSA_eay_private_decrypt,RSA_eay_private_encrypt,0.928083147,E,0,0.978818238,0.986927647,0.862320606,"0.9543408
","0.9803099
"
rsa_eay.c_rsa_eay.c,RSA_eay_private_encrypt,RSA_eay_private_decrypt,0.93432349,E,0,0,0.990200851,0.886920076,"0.9764312
","0.9431922
"
rsa_eay.c_rsa_eay.c,RSA_eay_private_encrypt,RSA_eay_private_encrypt,0.989138949,B,1,0.983302116,0.9924603,0.923647094,"0.9883471
","0.97687703
"
rsa_eay.c_rsa_eay.c,RSA_eay_public_decrypt,RSA_eay_public_decrypt,0.98357843,D,1,0.971747339,0.989784545,0.90636536,"0.82774025
","0.92366767
"
